Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Attività (product.metafields.shopify.activity),Età (product.metafields.shopify.age-group),Stile dello stivale (product.metafields.shopify.boot-style),Istruzioni per la cura (product.metafields.shopify.care-instructions),Tipo di chiusura (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Materiale per calzature (product.metafields.shopify.footwear-material),Tipo di altezza del tacco (product.metafields.shopify.heel-height-type),Stile dell’occasione (product.metafields.shopify.occasion-style),Funzionalità della scarpa (product.metafields.shopify.shoe-features),Vestibilità della scarpa (product.metafields.shopify.shoe-fit),Numero di scarpa (product.metafields.shopify.shoe-size),Stile pantofola (product.metafields.shopify.slipper-style),Stile scarpa da ginnastica (product.metafields.shopify.sneaker-style),Genere di destinazione (product.metafields.shopify.target-gender),Punta della scarpa (product.metafields.shopify.toe-style),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
jordan-4-yellow-thunder,,,,,,,,,37.5,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-017_Jordan_4_Yellow_Thunder_3.webp?v=1769866512,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,38.5,,,,,,,,,0.0,shopify,deny,manual,334.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,334.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,334.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,40.5,,,,,,,,,0.0,shopify,deny,manual,334.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,41,,,,,,,,,0.0,shopify,deny,manual,334.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,42.5,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,43,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,44.5,,,,,,,,,0.0,shopify,deny,manual,345.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,45,,,,,,,,,0.0,shopify,deny,manual,355.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,45.5,,,,,,,,,0.0,shopify,deny,manual,355.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,46,,,,,,,,,0.0,shopify,deny,manual,355.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,47,,,,,,,,,0.0,shopify,deny,manual,355.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-yellow-thunder,,,,,,,,,47.5,,,,,,,,,0.0,shopify,deny,manual,355.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,Jordan 4 Frozen Moments,"<p>Le Air Jordan 4 Frozen Moments sono una delle colorway più eleganti e ricercate del 2023, nate per celebrare i momenti iconici della carriera di Michael Jordan. Questa edizione unisce raffinatezza e potenza visiva, reinterpretando la silhouette classica con tonalità neutre e dettagli metallici che conferiscono alla sneaker un carattere sofisticato e contemporaneo.<br>Le Jordan 4 Frozen Moments rappresentano la perfetta fusione tra heritage sportivo e design premium, ideali per chi desidera una sneaker versatile, chic e curata nei minimi dettagli, capace di esprimere stile ed esclusività in ogni occasione.</p>
<p>100% Autentico<br>Condizioni: Nuovo con scatola<br>Vestibilità: Leggermente stretta (selezionare mezza taglia in più)<br>SKU: AQ9129-001<br>Data di uscita: Agosto 2023<br>Colorway: Light Iron Ore / Sail – Metallic Silver – Black<br>Colore: Grigio / Argento / Crema / Nero</p>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Athletic Shoes,Sneakers,"""sneakers"", Sneakers&shoes Donna, “sneakers donna”",true,Taglie,35.5,,,,,,,,,0.0,shopify,deny,manual,440.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-001_Jordan_4_Frozen_Moments.webp?v=1769893254,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
jordan-4-frozen-moments,,,,,,,,,36,,,,,,,,,0.0,shopify,deny,manual,388.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-001_Jordan_4_Frozen_Moments_1.webp?v=1769893254,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,36.5,,,,,,,,,0.0,shopify,deny,manual,440.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-001_Jordan_4_Frozen_Moments_2.webp?v=1769893255,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,37.5,,,,,,,,,0.0,shopify,deny,manual,485.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-001_Jordan_4_Frozen_Moments_3.webp?v=1769893254,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,583.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,38.5,,,,,,,,,0.0,shopify,deny,manual,615.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,636.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,592.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,40.5,,,,,,,,,0.0,shopify,deny,manual,550.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,41,,,,,,,,,0.0,shopify,deny,manual,570.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,410.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,42.5,,,,,,,,,0.0,shopify,deny,manual,366.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,43,,,,,,,,,0.0,shopify,deny,manual,378.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,313.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-frozen-moments,,,,,,,,,44.5,,,,,,,,,0.0,shopify,deny,manual,335.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,Jordan 4 Red Cement,"<p>Le Air Jordan 4 Red Cement reinterpretano una delle silhouette più iconiche della linea Jordan, fondendo heritage classico e un tocco moderno di colore. Ispirata alla celebre Air Jordan 4 White Cement, questa versione sostituisce gli accenti grigi con un brillante rosso Fire Red, creando una sneaker dal look audace ma perfettamente bilanciato.<br>Le Jordan 4 Red Cement rappresentano la perfetta fusione tra tradizione e innovazione cromatica, ideali per chi desidera una sneaker dal carattere deciso ma versatile, capace di unire l’eleganza del bianco alla potenza visiva del rosso.</p>
<p>SKU: DH6927-161<br>Data di uscita: Settembre 2023<br>Colorway: White / Fire Red – Black – Neutral Grey<br>Colore: Bianco / Rosso / Nero / Grigio<br>Condizioni: Nuovo con scatola<br>Vestibilità: Leggermente stretta (selezionare mezza taglia in più)</p>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", sneakers uomo",true,Taglie,35.5,,,,,,,,,0.0,shopify,deny,manual,215.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-161_Jordan_4_Red_Cement.webp?v=1769893302,1,"",false,,,basket,adulti,,,allaccio,bianco,mesh; sintetico; gomma,piatto,casual,con-imbottitura; leggero; design-traspirante,stretta; regular,35-5; 36; 36-5; 37-5; 38; 38-5; 39; 40; 40-5; 42; 42-5; 43; 44; 44-5; 45; 46; 47; 47-5; 48-5,,moda; in-basso; in-cima; atletico,maschio,rotondo,,kg,,,active
jordan-4-red-cement,,,,,,,,,36,,,,,,,,,0.0,shopify,deny,manual,205.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-161_Jordan_4_Red_Cement_1.webp?v=1769893301,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,36.5,,,,,,,,,0.0,shopify,deny,manual,205.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-161_Jordan_4_Red_Cement_2.webp?v=1769893301,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,37.5,,,,,,,,,0.0,shopify,deny,manual,205.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/DH6927-161_Jordan_4_Red_Cement_3.webp?v=1769893302,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,205.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,38.5,,,,,,,,,0.0,shopify,deny,manual,205.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,258.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,40.5,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,42.5,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,43,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,44.5,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,45,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,46,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,47,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,47.5,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-red-cement,,,,,,,,,48.5,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,Jordan 4 Orchid,"<p>Le Air Jordan 4 Retro Orchid (2024) celebrano il 35º anniversario di una delle silhouette più amate di sempre, reinterpretandola in una colorazione pensata per il pubblico femminile. Eleganti e sofisticate, queste Jordan uniscono stile, comfort e materiali premium, incarnando perfettamente l’essenza del brand e l’equilibrio tra heritage e modernità.<br>Perfette per chi ama un look femminile ma deciso, le Jordan 4 Orchid sono ideali sia per abbinamenti sportivi che per outfit più casual e raffinati. Con la loro colorway distintiva e la qualità costruttiva premium, queste sneaker si impongono come una delle release più attese dell’autunno 2024, un must-have per sneakerhead e collezioniste.</p>
<p>100% Autentico<br>Condizioni: Nuovo<br>Vestibilità: Regolare (prodotta in taglie da donna)<br>SKU: AQ9129-501<br>Data di uscita: Ottobre 2024<br>Colorway: Orchid / Neutral Grey / Black / White<br>Colore: Rosa</p>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", Sneakers&shoes Donna, “sneakers donna”",true,Taglie,35.5,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-501_Jordan_4_Orchid.webp?v=1769893572,1,"",false,,,universale,adulti,,,allaccio,rosa,pelle; mesh; pelle-scamosciata; gomma,piatto,casual,con-imbottitura; design-traspirante,regular,36; 35-5; 36-5; 37-5; 38; 38-5; 39; 40; 40-5; 41; 42; 42-5; 43; 44; 44-5,,moda; in-basso,femmina,rotondo,,kg,,,active
jordan-4-orchid,,,,,,,,,36,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-501_Jordan_4_Orchid_1.webp?v=1769893572,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,36.5,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-501_Jordan_4_Orchid_2.webp?v=1769893573,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,37.5,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-501_Jordan_4_Orchid_3.webp?v=1769893572,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,420.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/AQ9129-501_Jordan_4_Orchid_4.webp?v=1769893572,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,38.5,,,,,,,,,0.0,shopify,deny,manual,420.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,420.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,40.5,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,41,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,42.5,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,43,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-orchid,,,,,,,,,44.5,,,,,,,,,0.0,shopify,deny,manual,398.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,Jordan 4 Brick By Brick Nigel Sylvester,"<p>Le Air Jordan 4 Retro OG SP Nigel Sylvester “Brick by Brick” segnano un nuovo capitolo nella collaborazione tra Jordan Brand e il campione di BMX Nigel Sylvester, fondendo il linguaggio dello streetwear con l’anima sportiva e creativa del rider newyorkese. Dopo il successo delle sue colorway RM del 2024, questa nuova edizione della leggendaria AJ4 racconta una storia di crescita personale e perseveranza, ispirata alle radici di Nigel nel mondo del BMX.<br>Oltre al design, la struttura robusta assicura durabilità e comfort, ideale per chi vive la città in movimento. Le Brick by Brick non sono solo una sneaker, ma un simbolo di determinazione, successo e passione costruiti passo dopo passo.</p>
<p>100% Autentico<br>Condizioni: Nuovo<br>Vestibilità: Leggermente stretta (selezionare mezza taglia in più)<br>SKU: HF4340-800<br>Data di uscita: Marzo 2025<br>Colorway: Firewood Orange / Sail / Cinnabar<br>Colore: Arancione</p>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", sneakers uomo",true,Taglia,35.5,,,,,,,,,0.0,shopify,deny,manual,506.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HF4340-800_Jordan_4_Brick_By_Brick_Nigel_Sylvester.webp?v=1769893783,1,"",false,,,universale,adulti,,,allaccio,arancione; rosso,mesh; sintetico; gomma,piatto,casual,con-imbottitura; design-traspirante; leggero,regular; larga; stretta,40; 35-5; 36; 36-5; 37-5; 38; 38-5; 39; 40-5; 41; 42; 42-5; 43; 44; 44-5; 45; 45-5; 46; 47,,atletico; in-basso; moda; in-cima,unisex; maschio,rotondo,,kg,,,active
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,36,,,,,,,,,0.0,shopify,deny,manual,506.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HF4340-800_Jordan_4_Brick_By_Brick_Nigel_Sylvester_1.webp?v=1769893783,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,36.5,,,,,,,,,0.0,shopify,deny,manual,409.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HF4340-800_Jordan_4_Brick_By_Brick_Nigel_Sylvester_2.webp?v=1769893783,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,37.5,,,,,,,,,0.0,shopify,deny,manual,465.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HF4340-800_Jordan_4_Brick_By_Brick_Nigel_Sylvester_3.webp?v=1769893783,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,452.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HF4340-800_Jordan_4_Brick_By_Brick_Nigel_Sylvester_4.webp?v=1769893783,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,38.5,,,,,,,,,0.0,shopify,deny,manual,560.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HF4340-800_Jordan_4_Brick_By_Brick_Nigel_Sylvester_5.webp?v=1769893783,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,495.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,40,,,,,,,,,0.0,shopify,deny,manual,506.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,40.5,,,,,,,,,0.0,shopify,deny,manual,430.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,41,,,,,,,,,0.0,shopify,deny,manual,441.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,42,,,,,,,,,0.0,shopify,deny,manual,441.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,42.5,,,,,,,,,0.0,shopify,deny,manual,455.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,43,,,,,,,,,0.0,shopify,deny,manual,475.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,44,,,,,,,,,0.0,shopify,deny,manual,485.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,44.5,,,,,,,,,0.0,shopify,deny,manual,538.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,45,,,,,,,,,0.0,shopify,deny,manual,550.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,45.5,,,,,,,,,0.0,shopify,deny,manual,582.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,46,,,,,,,,,0.0,shopify,deny,manual,625.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-brick-by-brick-nigel-sylvester,,,,,,,,,47,,,,,,,,,0.0,shopify,deny,manual,669.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-forget-me-not,Jordan 4 Forget Me Not,"<p>Le Air Jordan 4 Retro Aluminum “Forget Me Not” (2025) celebrano la Festa della Mamma con una colorway unica ispirata al fiore Non ti scordar di me, simbolo di amore, memoria e legame eterno. Questo modello esclusivo fonde eleganza, significato simbolico e design contemporaneo, rappresentando un tributo raffinato e sentimentale a tutte le donne.<br>L’intersuola bicolore bianca e azzurra con unità Air visibile nel tallone assicura ammortizzazione e comfort quotidiano, mentre la suola in gomma tono su tono garantisce stabilità e durata. Completano la release un packaging esclusivo a tema floreale, perfetto come idea regalo. Le Air Jordan 4 “Forget Me Not” sono destinate a diventare una delle uscite più ambite del 2025, combinando stile, emozione e collezionabilità.</p>
<p>100% Autentico<br>Condizioni: Nuovo<br>Vestibilità: Leggermente stretta (selezionare mezza taglia in più)<br>SKU: HV0823-100<br>Data di uscita: Maggio 2025<br>Colorway: White / Aluminum / University Blue<br>Colore: Bianco / Azzurro</p>",Shoes&clothing_reselling,Apparel & Accessories > Shoes > Sneakers,Sneakers,"""sneakers"", Sneakers&shoes Donna, “sneakers donna”",true,Taglie,35.5,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HV0823-100_Jordan4ForgetMeNot_7.webp?v=1769894054,1,"",false,,,basket; universale,adulti,,,allaccio,bianco; floreale,mesh; gomma; sintetico,piatto,casual,con-imbottitura; design-traspirante; resistente-allo-scivolamento,regular; stretta,36; 35-5; 36-5; 37-5; 38; 38-5; 39; 40; 40-5; 41; 42; 42-5; 43; 44; 44-5,,moda; in-basso,femmina,rotondo,,kg,,,active
jordan-4-forget-me-not,,,,,,,,,36,,,,,,,,,0.0,shopify,deny,manual,259.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HV0823-100_Jordan4ForgetMeNot.webp?v=1769894053,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-forget-me-not,,,,,,,,,36.5,,,,,,,,,0.0,shopify,deny,manual,259.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HV0823-100_Jordan4ForgetMeNot_1.webp?v=1769894053,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-forget-me-not,,,,,,,,,37.5,,,,,,,,,0.0,shopify,deny,manual,269.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HV0823-100_Jordan4ForgetMeNot_2.webp?v=1769894054,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-forget-me-not,,,,,,,,,38,,,,,,,,,0.0,shopify,deny,manual,247.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HV0823-100_Jordan4ForgetMeNot_3.webp?v=1769894054,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-forget-me-not,,,,,,,,,38.5,,,,,,,,,0.0,shopify,deny,manual,280.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HV0823-100_Jordan4ForgetMeNot_4.webp?v=1769894054,6,"",,,,,,,,,,,,,,,,,,,,,kg,,,
jordan-4-forget-me-not,,,,,,,,,39,,,,,,,,,0.0,shopify,deny,manual,312.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/8027/9414/files/HV0823-100_Jordan4ForgetMeNot_5.webp?v=1769894053,7,"",,,,,,,,,,,,,,,,,,,,,kg,,,
